events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",coo,86,52,0.172,0.052,3.3076923076923075
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",cbb,154,118,0.308,0.118,2.610169491525424
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",cob,25,16,0.05,0.016,3.125
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",ccc,26,22,0.052,0.022,2.3636363636363638
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",bbo,122,71,0.244,0.071,3.4366197183098595
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",bbb,53,24,0.106,0.024,4.416666666666666
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",bbc,65,33,0.13,0.033,3.9393939393939394
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",obo,77,49,0.154,0.049,3.142857142857143
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",ooo,41,22,0.082,0.022,3.7272727272727275
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",obb,103,62,0.206,0.062,3.32258064516129
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",obc,75,42,0.15,0.042,3.571428571428571
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",ooc,34,23,0.068,0.023,2.956521739130435
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",coo,86,55,0.172,0.055,3.127272727272727
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",cbb,141,109,0.282,0.109,2.587155963302752
"(('B', 'c'), ('E', 'c'), ('D', 'c'))",cob,25,12,0.05,0.012,4.166666666666667
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",bbc,62,36,0.124,0.036,3.4444444444444446
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",bbb,55,27,0.11,0.027,4.074074074074074
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",bbo,119,68,0.238,0.068,3.4999999999999996
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",ooc,36,20,0.072,0.02,3.5999999999999996
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",obc,94,46,0.188,0.046,4.086956521739131
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",obb,90,62,0.18,0.062,2.903225806451613
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",ooo,41,24,0.082,0.024,3.4166666666666665
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",obo,81,54,0.162,0.054,3.0
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",ccc,27,22,0.054,0.022,2.4545454545454546
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",cbb,150,113,0.3,0.113,2.654867256637168
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",coo,84,59,0.168,0.059,2.8474576271186445
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",bbc,75,46,0.15,0.046,3.260869565217391
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",bbb,75,33,0.15,0.033,4.545454545454545
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",bbo,136,71,0.272,0.071,3.8309859154929584
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",obc,104,35,0.208,0.035,5.942857142857142
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",obb,110,94,0.22,0.094,2.3404255319148937
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",obo,117,29,0.234,0.029,8.068965517241379
"(('B', 'c'), ('E', 'c'), ('B', 'c'))",cbb,168,117,0.336,0.117,2.871794871794872
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",bbb,60,26,0.12,0.026,4.615384615384616
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",bbo,123,59,0.246,0.059,4.169491525423729
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",bbc,71,46,0.142,0.046,3.0869565217391304
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",obb,92,66,0.184,0.066,2.7878787878787876
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",obo,80,58,0.16,0.058,2.758620689655172
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",ooo,42,16,0.084,0.016,5.25
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",ooc,30,8,0.06,0.008,7.5
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",obc,94,39,0.188,0.039,4.82051282051282
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",cbb,148,106,0.296,0.106,2.792452830188679
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",coo,81,61,0.162,0.061,2.655737704918033
"(('B', 'c'), ('E', 'c'), ('A', 'a'))",ccc,32,14,0.064,0.014,4.571428571428571
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",bbc,46,20,0.092,0.02,4.6
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",bbb,48,21,0.096,0.021,4.571428571428571
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",bbo,106,73,0.212,0.073,2.904109589041096
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",ooc,109,0,0.218,0,218.0
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",obc,109,132,0.218,0.132,1.6515151515151514
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",obb,78,37,0.156,0.037,4.216216216216217
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",obo,66,134,0.132,0.134,0.9850746268656716
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",ooo,90,0,0.18,0,180.0
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",cbb,177,187,0.354,0.187,1.8930481283422458
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",cob,38,0,0.076,0,76.0
"(('B', 'c'), ('E', 'c'), ('B', 'a'))",coo,112,0,0.224,0,224.0
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",bbc,58,38,0.116,0.038,3.0526315789473686
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",bbb,68,22,0.136,0.022,6.1818181818181825
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",bbo,110,72,0.22,0.072,3.055555555555556
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",ooc,33,12,0.066,0.012,5.5
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",obc,90,48,0.18,0.048,3.75
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",obb,93,74,0.186,0.074,2.5135135135135136
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",ooo,33,37,0.066,0.037,1.783783783783784
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",obo,74,55,0.148,0.055,2.690909090909091
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",cbb,140,118,0.28,0.118,2.3728813559322037
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",coo,78,58,0.156,0.058,2.689655172413793
"(('B', 'c'), ('E', 'c'), ('D', 'a'))",cco,26,10,0.052,0.01,5.199999999999999
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",obb,94,64,0.188,0.064,2.9375
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",ooo,35,24,0.07,0.024,2.916666666666667
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",obo,79,63,0.158,0.063,2.507936507936508
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",obc,87,54,0.174,0.054,3.222222222222222
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",ooc,70,33,0.14,0.033,4.242424242424242
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",bbb,68,27,0.136,0.027,5.037037037037037
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",bbo,132,64,0.264,0.064,4.125
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",bbc,120,91,0.24,0.091,2.6373626373626373
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",cbb,89,48,0.178,0.048,3.708333333333333
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",cob,29,13,0.058,0.013,4.461538461538462
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",ccb,30,12,0.06,0.012,5.0
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",coo,41,17,0.082,0.017,4.823529411764706
"(('B', 'a'), ('A', 'a'), ('E', 'a'))",ccc,52,38,0.104,0.038,2.736842105263158
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",ooo,42,21,0.084,0.021,4.0
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",obo,73,53,0.146,0.053,2.7547169811320753
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",obb,101,63,0.202,0.063,3.2063492063492065
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",obc,100,54,0.2,0.054,3.703703703703704
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",ooc,47,28,0.094,0.028,3.357142857142857
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",bbo,126,67,0.252,0.067,3.761194029850746
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",bbb,72,27,0.144,0.027,5.333333333333333
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",bbc,134,90,0.268,0.09,2.977777777777778
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",coo,44,21,0.088,0.021,4.19047619047619
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",cco,36,10,0.072,0.01,7.199999999999999
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",cbb,86,43,0.172,0.043,4.0
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",ccb,30,8,0.06,0.008,7.5
"(('B', 'a'), ('A', 'a'), ('E', 'c'))",ccc,42,36,0.084,0.036,2.3333333333333335
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",ooc,67,34,0.134,0.034,3.941176470588235
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",obc,77,54,0.154,0.054,2.8518518518518516
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",obb,107,66,0.214,0.066,3.242424242424242
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",obo,69,47,0.138,0.047,2.9361702127659575
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",ooo,37,24,0.074,0.024,3.083333333333333
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",bbc,130,91,0.26,0.091,2.857142857142857
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",bbb,65,27,0.13,0.027,4.814814814814815
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",bbo,135,65,0.27,0.065,4.153846153846154
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",ccc,52,42,0.104,0.042,2.476190476190476
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",cbb,93,41,0.186,0.041,4.536585365853658
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",ccb,29,12,0.058,0.012,4.833333333333333
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",cob,28,14,0.056,0.014,4.0
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",coo,49,23,0.098,0.023,4.260869565217392
"(('B', 'a'), ('A', 'a'), ('C', 'c'))",cco,35,8,0.07,0.008,8.75
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",obb,162,170,0.324,0.17,1.9058823529411764
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",obo,134,0,0.268,0,268.0
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",bbb,141,83,0.282,0.083,3.3975903614457827
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",bbo,159,0,0.318,0,318.0
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",cbb,86,80,0.172,0.08,2.15
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",ccb,51,24,0.102,0.024,4.25
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",cob,44,33,0.088,0.033,2.6666666666666665
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",coo,66,0,0.132,0,132.0
"(('B', 'a'), ('A', 'a'), ('A', 'c'))",cco,53,0,0.106,0,106.0
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",obo,80,55,0.16,0.055,2.909090909090909
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",ooo,40,25,0.08,0.025,3.1999999999999997
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",obb,104,74,0.208,0.074,2.810810810810811
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",obc,89,53,0.178,0.053,3.358490566037736
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",ooc,66,27,0.132,0.027,4.888888888888889
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",bbo,131,66,0.262,0.066,3.9696969696969697
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",bbb,64,29,0.128,0.029,4.413793103448276
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",bbc,132,86,0.264,0.086,3.0697674418604657
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",coo,45,23,0.09,0.023,3.9130434782608696
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",cco,37,13,0.074,0.013,5.6923076923076925
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",cbb,85,55,0.17,0.055,3.0909090909090913
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",ccb,34,7,0.068,0.007,9.714285714285715
"(('B', 'a'), ('A', 'a'), ('D', 'c'))",ccc,57,33,0.114,0.033,3.4545454545454546
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",obb,90,55,0.18,0.055,3.2727272727272725
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",obo,74,40,0.148,0.04,3.6999999999999997
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",ooo,34,24,0.068,0.024,2.8333333333333335
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",ooc,57,31,0.114,0.031,3.67741935483871
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",obc,89,56,0.178,0.056,3.1785714285714284
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",bbb,65,22,0.13,0.022,5.90909090909091
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",bbo,124,72,0.248,0.072,3.4444444444444446
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",bbc,117,91,0.234,0.091,2.5714285714285716
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",cbb,86,44,0.172,0.044,3.909090909090909
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",cob,30,10,0.06,0.01,6.0
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",ccb,32,11,0.064,0.011,5.818181818181818
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",coo,41,22,0.082,0.022,3.7272727272727275
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",cco,25,13,0.05,0.013,3.8461538461538467
"(('B', 'a'), ('A', 'a'), ('C', 'a'))",ccc,56,43,0.112,0.043,2.604651162790698
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",obc,127,124,0.254,0.124,2.0483870967741935
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",ooc,157,0,0.314,0,314.0
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",obb,69,44,0.138,0.044,3.1363636363636367
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",ooo,95,0,0.19,0,190.0
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",obo,72,117,0.144,0.117,1.2307692307692306
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",bbc,133,128,0.266,0.128,2.078125
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",bbb,51,19,0.102,0.019,5.368421052631579
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",bbo,128,82,0.256,0.082,3.1219512195121952
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",cbb,107,90,0.214,0.09,2.3777777777777778
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",cob,57,0,0.114,0,114.0
"(('B', 'a'), ('A', 'a'), ('B', 'c'))",coo,55,0,0.11,0,110.0
"(('B', 'a'), ('A', 'a'), ('A', 'a'))",obb,108,42,0.216,0.042,5.142857142857142
"(('B', 'a'), ('A', 'a'), ('A', 'a'))",bbb,58,10,0.116,0.01,11.6
"(('B', 'a'), ('A', 'a'), ('A', 'a'))",cbb,119,48,0.238,0.048,4.958333333333333
"(('B', 'a'), ('A', 'a'), ('A', 'a'))",cob,32,6,0.064,0.006,10.666666666666666
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",obb,118,90,0.236,0.09,2.6222222222222222
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",obc,101,38,0.202,0.038,5.315789473684211
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",obo,102,37,0.204,0.037,5.513513513513513
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",bbb,89,35,0.178,0.035,5.085714285714285
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",bbc,154,100,0.308,0.1,3.0799999999999996
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",bbo,149,73,0.298,0.073,4.082191780821918
"(('B', 'a'), ('A', 'a'), ('B', 'a'))",cbb,103,44,0.206,0.044,4.681818181818182
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",obc,92,54,0.184,0.054,3.4074074074074074
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",ooc,59,34,0.118,0.034,3.4705882352941173
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",obb,99,57,0.198,0.057,3.473684210526316
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",ooo,26,28,0.052,0.028,1.857142857142857
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",obo,69,55,0.138,0.055,2.5090909090909093
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",bbc,132,111,0.264,0.111,2.3783783783783785
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",bbb,61,24,0.122,0.024,5.083333333333333
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",bbo,123,64,0.246,0.064,3.84375
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",ccc,55,45,0.11,0.045,2.4444444444444446
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",cbb,104,37,0.208,0.037,5.621621621621622
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",cob,35,13,0.07,0.013,5.384615384615385
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",ccb,33,9,0.066,0.009,7.333333333333334
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",coo,35,24,0.07,0.024,2.916666666666667
"(('B', 'a'), ('A', 'a'), ('D', 'a'))",cco,27,15,0.054,0.015,3.6
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",bbc,107,113,0.214,0.113,1.893805309734513
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",bbo,123,75,0.246,0.075,3.2800000000000002
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",bbb,65,29,0.13,0.029,4.482758620689655
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",obc,70,53,0.14,0.053,2.6415094339622645
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",ooc,54,32,0.108,0.032,3.375
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",obo,91,46,0.182,0.046,3.9565217391304346
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",ooo,41,32,0.082,0.032,2.5625
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",obb,103,61,0.206,0.061,3.3770491803278686
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",ccc,43,41,0.086,0.041,2.0975609756097557
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",cco,32,10,0.064,0.01,6.4
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",coo,49,24,0.098,0.024,4.083333333333333
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",ccb,30,5,0.06,0.005,12.0
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",cbb,84,52,0.168,0.052,3.2307692307692313
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",bbb,72,30,0.144,0.03,4.8
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",bbo,129,67,0.258,0.067,3.8507462686567164
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",bbc,141,108,0.282,0.108,2.6111111111111107
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",obb,91,49,0.182,0.049,3.714285714285714
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",obo,80,45,0.16,0.045,3.555555555555556
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",ooo,48,33,0.096,0.033,2.909090909090909
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",obc,79,57,0.158,0.057,2.7719298245614032
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",ooc,57,32,0.114,0.032,3.5625
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",cob,27,15,0.054,0.015,3.6
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",ccb,26,9,0.052,0.009,5.777777777777778
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",cbb,103,53,0.206,0.053,3.8867924528301887
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",coo,31,18,0.062,0.018,3.4444444444444446
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",cco,27,11,0.054,0.011,4.909090909090909
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",ccc,61,35,0.122,0.035,3.4857142857142853
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",bbb,72,31,0.144,0.031,4.64516129032258
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",bbc,125,106,0.25,0.106,2.358490566037736
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",bbo,117,72,0.234,0.072,3.2500000000000004
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",obb,97,57,0.194,0.057,3.4035087719298245
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",obc,85,48,0.17,0.048,3.541666666666667
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",ooc,59,44,0.118,0.044,2.6818181818181817
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",obo,90,51,0.18,0.051,3.5294117647058822
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",ooo,31,18,0.062,0.018,3.4444444444444446
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",cbb,94,50,0.188,0.05,3.76
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",cob,30,10,0.06,0.01,6.0
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",ccb,27,5,0.054,0.005,10.799999999999999
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",ccc,55,37,0.11,0.037,2.9729729729729732
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",coo,41,24,0.082,0.024,3.4166666666666665
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",cco,29,9,0.058,0.009,6.4444444444444455
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",bbb,58,11,0.116,0.011,10.545454545454547
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",obb,111,37,0.222,0.037,6.0
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",cbb,109,68,0.218,0.068,3.205882352941176
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",cob,33,7,0.066,0.007,9.428571428571429
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",bbb,69,25,0.138,0.025,5.5200000000000005
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",bbc,128,126,0.256,0.126,2.0317460317460316
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",bbo,112,71,0.224,0.071,3.154929577464789
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",obb,103,56,0.206,0.056,3.6785714285714284
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",obc,74,60,0.148,0.06,2.466666666666667
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",ooc,58,41,0.116,0.041,2.8292682926829267
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",obo,90,47,0.18,0.047,3.829787234042553
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",ooo,31,25,0.062,0.025,2.48
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",cbb,90,44,0.18,0.044,4.090909090909091
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",ccb,34,8,0.068,0.008,8.5
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",ccc,53,44,0.106,0.044,2.409090909090909
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",coo,45,23,0.09,0.023,3.9130434782608696
"(('B', 'a'), ('A', 'c'), ('D', 'c'))",cco,29,12,0.058,0.012,4.833333333333333
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",bbc,108,98,0.216,0.098,2.204081632653061
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",bbb,63,22,0.126,0.022,5.7272727272727275
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",bbo,128,68,0.256,0.068,3.764705882352941
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",obc,100,56,0.2,0.056,3.5714285714285716
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",ooc,57,41,0.114,0.041,2.7804878048780486
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",obb,93,70,0.186,0.07,2.657142857142857
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",ooo,48,25,0.096,0.025,3.84
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",obo,84,46,0.168,0.046,3.6521739130434785
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",ccc,45,38,0.09,0.038,2.3684210526315788
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",cob,27,8,0.054,0.008,6.75
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",cbb,81,51,0.162,0.051,3.1764705882352944
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",ccb,33,9,0.066,0.009,7.333333333333334
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",coo,52,26,0.104,0.026,4.0
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",cco,25,7,0.05,0.007,7.142857142857143
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",bbc,124,126,0.248,0.126,1.9682539682539681
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",bbo,115,82,0.23,0.082,2.8048780487804876
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",bbb,48,22,0.096,0.022,4.363636363636364
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",obc,121,146,0.242,0.146,1.6575342465753424
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",ooc,147,0,0.294,0,294.0
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",obo,82,112,0.164,0.112,1.4642857142857144
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",ooo,105,0,0.21,0,210.0
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",obb,68,45,0.136,0.045,3.0222222222222226
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",coo,59,0,0.118,0,117.99999999999999
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",cob,58,0,0.116,0,116.0
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",cbb,112,99,0.224,0.099,2.2626262626262625
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",bbb,156,73,0.312,0.073,4.273972602739726
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",bbo,137,0,0.274,0,274.0
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",obb,156,137,0.312,0.137,2.2773722627737225
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",obo,149,0,0.298,0,298.0
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",cbb,102,71,0.204,0.071,2.8732394366197185
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",ccb,43,24,0.086,0.024,3.583333333333333
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",cob,32,29,0.064,0.029,2.206896551724138
