events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",obc,57,89,0.114,0.089,1.2808988764044944
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",ooc,30,60,0.06,0.06,1.0
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",ooo,33,68,0.066,0.068,0.9705882352941176
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",obo,51,110,0.102,0.11,0.9272727272727272
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",cbb,63,104,0.126,0.104,1.2115384615384617
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",coo,29,58,0.058,0.058,1.0
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",bbb,43,81,0.086,0.081,1.0617283950617282
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",bbc,84,185,0.168,0.185,0.9081081081081082
"(('B', 'c'), ('A', 'c'), ('E', 'a'))",bbo,88,204,0.176,0.204,0.8627450980392157
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",obc,51,95,0.102,0.095,1.0736842105263158
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",ooc,44,64,0.088,0.064,1.375
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",obb,78,172,0.156,0.172,0.9069767441860466
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",obo,47,106,0.094,0.106,0.8867924528301887
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",ooo,26,71,0.052,0.071,0.7323943661971831
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",cbb,54,118,0.108,0.118,0.9152542372881356
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",bbc,74,180,0.148,0.18,0.8222222222222222
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",bbb,41,84,0.082,0.084,0.9761904761904762
"(('B', 'c'), ('A', 'c'), ('C', 'a'))",bbo,91,193,0.182,0.193,0.9430051813471502
"(('B', 'c'), ('A', 'c'), ('A', 'c'))",obb,68,155,0.136,0.155,0.8774193548387097
"(('B', 'c'), ('A', 'c'), ('A', 'c'))",cbb,62,132,0.124,0.132,0.9393939393939393
"(('B', 'c'), ('A', 'c'), ('A', 'c'))",bbb,28,68,0.056,0.068,0.8235294117647058
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",obb,74,171,0.148,0.171,0.8654970760233917
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",obc,44,109,0.088,0.109,0.8073394495412843
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",ooc,32,56,0.064,0.056,1.1428571428571428
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",obo,53,112,0.106,0.112,0.9464285714285714
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",ooo,34,73,0.068,0.073,0.9315068493150687
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",cbb,54,103,0.108,0.103,1.0485436893203883
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",bbb,51,99,0.102,0.099,1.0303030303030303
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",bbc,82,165,0.164,0.165,0.9939393939393939
"(('B', 'c'), ('A', 'c'), ('D', 'c'))",bbo,88,194,0.176,0.194,0.9072164948453607
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",obc,45,100,0.09,0.1,0.8999999999999999
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",ooc,25,57,0.05,0.057,0.8771929824561404
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",obb,77,164,0.154,0.164,0.9390243902439024
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",ooo,25,60,0.05,0.06,0.8333333333333334
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",obo,47,125,0.094,0.125,0.752
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",ccc,29,41,0.058,0.041,1.4146341463414633
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",cbb,62,110,0.124,0.11,1.1272727272727272
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",bbc,83,177,0.166,0.177,0.9378531073446329
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",bbb,50,91,0.1,0.091,1.098901098901099
"(('B', 'c'), ('A', 'c'), ('C', 'c'))",bbo,87,173,0.174,0.173,1.0057803468208093
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",obc,83,159,0.166,0.159,1.0440251572327044
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",ooc,44,94,0.088,0.094,0.9361702127659574
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",obo,82,188,0.164,0.188,0.8723404255319149
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",ooo,35,72,0.07,0.072,0.9722222222222224
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",obb,69,150,0.138,0.15,0.9200000000000002
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",cbb,82,159,0.164,0.159,1.0314465408805031
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",bbc,86,169,0.172,0.169,1.0177514792899407
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",bbo,97,186,0.194,0.186,1.043010752688172
"(('B', 'c'), ('A', 'c'), ('B', 'a'))",bbb,41,73,0.082,0.073,1.1232876712328768
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",obb,101,191,0.202,0.191,1.0575916230366493
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",obo,62,125,0.124,0.125,0.992
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",obc,47,99,0.094,0.099,0.9494949494949495
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",cbb,61,114,0.122,0.114,1.0701754385964912
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",bbb,54,104,0.108,0.104,1.0384615384615385
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",bbo,94,220,0.188,0.22,0.8545454545454545
"(('B', 'c'), ('A', 'c'), ('B', 'c'))",bbc,97,192,0.194,0.192,1.0104166666666667
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",obb,143,279,0.286,0.279,1.025089605734767
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",obo,41,113,0.082,0.113,0.7256637168141593
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",cbb,76,126,0.152,0.126,1.2063492063492063
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",ccb,29,50,0.058,0.05,1.16
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",coo,28,53,0.056,0.053,1.0566037735849056
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",bbb,113,215,0.226,0.215,1.0511627906976744
"(('B', 'c'), ('A', 'c'), ('A', 'a'))",bbo,70,129,0.14,0.129,1.0852713178294575
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",obc,52,91,0.104,0.091,1.1428571428571428
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",ooc,37,69,0.074,0.069,1.072463768115942
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",obo,54,117,0.108,0.117,0.923076923076923
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",obb,85,179,0.17,0.179,0.9497206703910616
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",ccc,27,48,0.054,0.048,1.125
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",cbb,55,108,0.11,0.108,1.0185185185185186
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",bbc,77,186,0.154,0.186,0.8279569892473119
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",bbo,92,201,0.184,0.201,0.9154228855721392
"(('B', 'c'), ('A', 'c'), ('D', 'a'))",bbb,48,91,0.096,0.091,1.054945054945055
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",bbo,104,205,0.208,0.205,1.0146341463414634
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",bbb,38,81,0.076,0.081,0.9382716049382716
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",bbc,82,184,0.164,0.184,0.891304347826087
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",obo,49,105,0.098,0.105,0.9333333333333335
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",obb,98,183,0.196,0.183,1.0710382513661203
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",obc,43,86,0.086,0.086,1.0
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",ooc,30,54,0.06,0.054,1.1111111111111112
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",coo,41,86,0.082,0.086,0.9534883720930234
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",cbb,84,182,0.168,0.182,0.9230769230769231
"(('B', 'c'), ('C', 'c'), ('E', 'c'))",ccc,35,95,0.07,0.095,0.736842105263158
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",bbo,83,193,0.166,0.193,0.8601036269430052
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",bbc,80,175,0.16,0.175,0.9142857142857144
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",bbb,46,100,0.092,0.1,0.9199999999999999
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",obo,54,102,0.108,0.102,1.0588235294117647
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",obc,37,87,0.074,0.087,0.8505747126436782
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",ooc,34,59,0.068,0.059,1.152542372881356
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",obb,88,157,0.176,0.157,1.1210191082802548
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",coo,50,80,0.1,0.08,1.25
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",ccc,50,102,0.1,0.102,0.9803921568627452
"(('B', 'c'), ('C', 'c'), ('E', 'a'))",cbb,84,184,0.168,0.184,0.9130434782608696
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",bbb,97,227,0.194,0.227,0.8546255506607929
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",bbo,59,149,0.118,0.149,0.7919463087248322
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",obb,133,276,0.266,0.276,0.9637681159420289
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",obo,44,104,0.088,0.104,0.8461538461538461
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",ccb,25,43,0.05,0.043,1.1627906976744187
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",cob,30,62,0.06,0.062,0.9677419354838709
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",cbb,99,213,0.198,0.213,0.9295774647887325
"(('B', 'c'), ('C', 'c'), ('C', 'a'))",coo,45,92,0.09,0.092,0.9782608695652174
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",bbb,36,96,0.072,0.096,0.7499999999999999
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",bbc,59,105,0.118,0.105,1.1238095238095238
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",bbo,68,210,0.136,0.21,0.6476190476190476
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",obb,69,164,0.138,0.164,0.8414634146341464
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",obc,49,89,0.098,0.089,1.101123595505618
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",obo,45,92,0.09,0.092,0.9782608695652174
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",ooo,32,66,0.064,0.066,0.9696969696969697
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",cbb,70,173,0.14,0.173,0.809248554913295
"(('B', 'c'), ('C', 'c'), ('A', 'c'))",coo,48,90,0.096,0.09,1.0666666666666667
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",bbb,44,94,0.088,0.094,0.9361702127659574
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",bbc,64,164,0.128,0.164,0.7804878048780488
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",bbo,90,208,0.18,0.208,0.8653846153846154
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",obb,87,178,0.174,0.178,0.9775280898876404
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",obc,44,75,0.088,0.075,1.1733333333333333
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",ooc,29,59,0.058,0.059,0.9830508474576273
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",obo,40,104,0.08,0.104,0.7692307692307693
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",cbb,82,168,0.164,0.168,0.9761904761904762
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",ccc,37,93,0.074,0.093,0.7956989247311828
"(('B', 'c'), ('C', 'c'), ('D', 'c'))",coo,44,102,0.088,0.102,0.8627450980392157
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",bbb,33,71,0.066,0.071,0.9295774647887325
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",bbc,38,96,0.076,0.096,0.7916666666666666
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",bbo,82,209,0.164,0.209,0.7846889952153111
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",obb,79,139,0.158,0.139,1.1366906474820142
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",obc,87,157,0.174,0.157,1.10828025477707
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",ooc,25,45,0.05,0.045,1.1111111111111112
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",obo,85,192,0.17,0.192,0.8854166666666667
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",cbb,107,251,0.214,0.251,0.852589641434263
"(('B', 'c'), ('C', 'c'), ('B', 'a'))",coo,42,84,0.084,0.084,1.0
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",bbb,52,102,0.104,0.102,1.0196078431372548
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",bbo,113,222,0.226,0.222,1.018018018018018
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",bbc,56,133,0.112,0.133,0.8421052631578947
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",obb,91,212,0.182,0.212,0.8584905660377359
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",obo,53,104,0.106,0.104,1.0192307692307692
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",obc,36,76,0.072,0.076,0.9473684210526315
"(('B', 'c'), ('C', 'c'), ('B', 'c'))",cbb,84,189,0.168,0.189,0.888888888888889
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",bbo,96,210,0.192,0.21,0.9142857142857144
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",bbc,50,96,0.1,0.096,1.0416666666666667
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",bbb,32,96,0.064,0.096,0.6666666666666666
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",obo,40,91,0.08,0.091,0.8791208791208792
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",ooo,36,65,0.072,0.065,1.1076923076923075
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",obc,46,73,0.092,0.073,1.2602739726027399
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",obb,82,177,0.164,0.177,0.9265536723163843
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",coo,39,91,0.078,0.091,0.8571428571428572
"(('B', 'c'), ('C', 'c'), ('A', 'a'))",cbb,95,183,0.19,0.183,1.0382513661202186
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",bbo,92,192,0.184,0.192,0.9583333333333333
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",bbc,87,181,0.174,0.181,0.9613259668508287
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",bbb,38,117,0.076,0.117,0.6495726495726495
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",obo,59,98,0.118,0.098,1.204081632653061
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",ooo,25,56,0.05,0.056,0.8928571428571429
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",obc,38,90,0.076,0.09,0.8444444444444444
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",ooc,32,70,0.064,0.07,0.9142857142857143
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",obb,76,158,0.152,0.158,0.9620253164556962
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",coo,36,89,0.072,0.089,0.8089887640449438
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",ccc,35,76,0.07,0.076,0.9210526315789475
"(('B', 'c'), ('C', 'c'), ('D', 'a'))",cbb,76,185,0.152,0.185,0.8216216216216216
"(('B', 'c'), ('C', 'c'), ('C', 'c'))",obb,83,165,0.166,0.165,1.006060606060606
"(('B', 'c'), ('C', 'c'), ('C', 'c'))",cbb,91,210,0.182,0.21,0.8666666666666667
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",bbo,99,178,0.198,0.178,1.1123595505617978
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",bbb,49,105,0.098,0.105,0.9333333333333335
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",bbc,93,165,0.186,0.165,1.1272727272727272
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",coo,45,81,0.09,0.081,1.111111111111111
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",cbb,85,175,0.17,0.175,0.9714285714285715
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",ccc,36,80,0.072,0.08,0.8999999999999999
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",ooo,27,82,0.054,0.082,0.6585365853658536
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",obo,53,91,0.106,0.091,1.164835164835165
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",obb,70,188,0.14,0.188,0.7446808510638299
"(('B', 'c'), ('D', 'a'), ('E', 'c'))",obc,37,97,0.074,0.097,0.7628865979381443
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",bbb,53,83,0.106,0.083,1.2771084337349397
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",bbc,86,164,0.172,0.164,1.0487804878048779
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",bbo,94,193,0.188,0.193,0.9740932642487047
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",cbb,96,157,0.192,0.157,1.2229299363057324
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",ccc,41,78,0.082,0.078,1.0512820512820513
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",coo,34,89,0.068,0.089,0.7640449438202248
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",obb,82,184,0.164,0.184,0.891304347826087
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",ooc,43,77,0.086,0.077,1.1168831168831168
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",obc,36,77,0.072,0.077,0.935064935064935
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",obo,44,97,0.088,0.097,0.9072164948453607
"(('B', 'c'), ('D', 'a'), ('E', 'a'))",ooo,30,61,0.06,0.061,0.9836065573770492
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",bbo,82,206,0.164,0.206,0.796116504854369
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",bbb,44,104,0.088,0.104,0.8461538461538461
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",bbc,48,100,0.096,0.1,0.96
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",coo,48,83,0.096,0.083,1.1566265060240963
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",cbb,86,188,0.172,0.188,0.9148936170212765
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",obo,43,95,0.086,0.095,0.9052631578947368
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",ooo,26,66,0.052,0.066,0.7878787878787878
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",obb,78,181,0.156,0.181,0.861878453038674
"(('B', 'c'), ('D', 'a'), ('C', 'a'))",obc,38,83,0.076,0.083,0.9156626506024096
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",bbo,82,201,0.164,0.201,0.8159203980099502
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",bbb,41,90,0.082,0.09,0.9111111111111112
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",bbc,52,93,0.104,0.093,1.118279569892473
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",coo,34,84,0.068,0.084,0.8095238095238095
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",cbb,84,180,0.168,0.18,0.9333333333333335
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",obo,43,91,0.086,0.091,0.945054945054945
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",ooo,36,64,0.072,0.064,1.125
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",obb,68,181,0.136,0.181,0.7513812154696133
"(('B', 'c'), ('D', 'a'), ('A', 'c'))",obc,40,79,0.08,0.079,1.0126582278481013
"(('B', 'c'), ('D', 'a'), ('D', 'c'))",bbb,104,223,0.208,0.223,0.9327354260089685
"(('B', 'c'), ('D', 'a'), ('D', 'c'))",bbo,64,128,0.128,0.128,1.0
"(('B', 'c'), ('D', 'a'), ('D', 'c'))",cbb,102,217,0.204,0.217,0.9400921658986174
"(('B', 'c'), ('D', 'a'), ('D', 'c'))",coo,41,84,0.082,0.084,0.9761904761904762
"(('B', 'c'), ('D', 'a'), ('D', 'c'))",obb,137,289,0.274,0.289,0.9480968858131489
"(('B', 'c'), ('D', 'a'), ('D', 'c'))",obo,44,107,0.088,0.107,0.822429906542056
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",bbb,46,93,0.092,0.093,0.989247311827957
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",bbo,73,183,0.146,0.183,0.7978142076502732
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",bbc,53,94,0.106,0.094,1.127659574468085
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",cbb,76,181,0.152,0.181,0.8397790055248618
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",coo,35,86,0.07,0.086,0.8139534883720931
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",obb,69,193,0.138,0.193,0.7150259067357513
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",obo,46,101,0.092,0.101,0.9108910891089108
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",ooo,31,58,0.062,0.058,1.0689655172413792
"(('B', 'c'), ('D', 'a'), ('C', 'c'))",obc,40,91,0.08,0.091,0.8791208791208792
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",bbb,38,68,0.076,0.068,1.1176470588235292
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",bbo,96,194,0.192,0.194,0.9896907216494846
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",bbc,36,77,0.072,0.077,0.935064935064935
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",cbb,115,246,0.23,0.246,0.934959349593496
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",coo,37,77,0.074,0.077,0.961038961038961
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",obb,69,161,0.138,0.161,0.8571428571428572
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",obo,84,182,0.168,0.182,0.9230769230769231
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",ooo,28,80,0.056,0.08,0.7
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",obc,74,153,0.148,0.153,0.9673202614379085
"(('B', 'c'), ('D', 'a'), ('B', 'a'))",ooc,28,58,0.056,0.058,0.9655172413793103
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",bbc,66,122,0.132,0.122,1.0819672131147542
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",bbb,56,121,0.112,0.121,0.9256198347107438
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",bbo,96,204,0.192,0.204,0.9411764705882354
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",cbb,95,179,0.19,0.179,1.0614525139664805
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",obc,47,88,0.094,0.088,1.0681818181818183
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",obb,98,210,0.196,0.21,0.9333333333333335
"(('B', 'c'), ('D', 'a'), ('B', 'c'))",obo,46,107,0.092,0.107,0.8598130841121495
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",bbb,48,87,0.096,0.087,1.1034482758620692
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",bbo,94,200,0.188,0.2,0.94
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",bbc,51,97,0.102,0.097,1.0515463917525771
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",cbb,96,187,0.192,0.187,1.0267379679144386
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",coo,39,91,0.078,0.091,0.8571428571428572
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",obb,73,162,0.146,0.162,0.9012345679012345
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",obo,51,111,0.102,0.111,0.9189189189189189
"(('B', 'c'), ('D', 'a'), ('A', 'a'))",obc,38,84,0.076,0.084,0.9047619047619047
"(('B', 'c'), ('D', 'a'), ('D', 'a'))",bbb,38,77,0.076,0.077,0.987012987012987
"(('B', 'c'), ('D', 'a'), ('D', 'a'))",cbb,94,192,0.188,0.192,0.9791666666666666
"(('B', 'c'), ('D', 'a'), ('D', 'a'))",obb,82,181,0.164,0.181,0.9060773480662984
"(('B', 'c'), ('E', 'c'), ('E', 'c'))",obb,81,150,0.162,0.15,1.08
"(('B', 'c'), ('E', 'c'), ('E', 'c'))",cbb,91,206,0.182,0.206,0.883495145631068
"(('B', 'c'), ('E', 'c'), ('E', 'c'))",bbb,30,87,0.06,0.087,0.6896551724137931
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",obb,137,280,0.274,0.28,0.9785714285714285
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",obo,52,100,0.104,0.1,1.0399999999999998
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",cbb,110,203,0.22,0.203,1.083743842364532
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",ccb,31,64,0.062,0.064,0.96875
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",cob,36,65,0.072,0.065,1.1076923076923075
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",coo,32,91,0.064,0.091,0.7032967032967034
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",bbb,117,235,0.234,0.235,0.9957446808510639
"(('B', 'c'), ('E', 'c'), ('E', 'a'))",bbo,68,138,0.136,0.138,0.9855072463768115
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",obo,57,99,0.114,0.099,1.1515151515151516
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",ooo,30,59,0.06,0.059,1.0169491525423728
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",obc,32,86,0.064,0.086,0.744186046511628
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",obb,79,181,0.158,0.181,0.8729281767955801
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",coo,41,78,0.082,0.078,1.0512820512820513
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",cbb,81,179,0.162,0.179,0.9050279329608939
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",bbo,94,208,0.188,0.208,0.9038461538461539
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",bbc,50,93,0.1,0.093,1.0752688172043012
"(('B', 'c'), ('E', 'c'), ('C', 'a'))",bbb,42,118,0.084,0.118,0.7118644067796611
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",obb,63,156,0.126,0.156,0.8076923076923077
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",obo,48,112,0.096,0.112,0.8571428571428571
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",ooo,34,52,0.068,0.052,1.307692307692308
"(('B', 'c'), ('E', 'c'), ('A', 'c'))",obc,37,74,0.074,0.074,1.0
