events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",obb,130,0,0.26,0,260.0
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",ooo,43,0,0.086,0,85.99999999999999
"(('D', 'a'), ('D', 'c'), ('A', 'a'))",obo,90,0,0.18,0,180.0
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",bbb,276,235,0.552,0.235,2.3489361702127662
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",bbo,212,0,0.424,0,424.0
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",obb,202,0,0.404,0,404.0
"(('D', 'a'), ('D', 'c'), ('D', 'a'))",obo,147,0,0.294,0,294.0
"(('D', 'a'), ('D', 'a'), ('E', 'c'))",bbo,141,69,0.282,0.069,4.08695652173913
"(('D', 'a'), ('D', 'a'), ('E', 'c'))",bbb,54,4,0.108,0.004,27.0
"(('D', 'a'), ('D', 'a'), ('E', 'c'))",bbc,127,97,0.254,0.097,2.618556701030928
"(('D', 'a'), ('D', 'a'), ('E', 'a'))",bbo,142,57,0.284,0.057,4.982456140350877
"(('D', 'a'), ('D', 'a'), ('E', 'a'))",bbb,51,10,0.102,0.01,10.2
"(('D', 'a'), ('D', 'a'), ('E', 'a'))",bbc,151,106,0.302,0.106,2.849056603773585
"(('D', 'a'), ('D', 'a'), ('C', 'a'))",bbc,69,24,0.138,0.024,5.75
"(('D', 'a'), ('D', 'a'), ('C', 'a'))",bbo,131,75,0.262,0.075,3.4933333333333336
"(('D', 'a'), ('D', 'a'), ('C', 'a'))",bbb,57,10,0.114,0.01,11.4
"(('D', 'a'), ('D', 'a'), ('A', 'c'))",bbc,54,19,0.108,0.019,5.684210526315789
"(('D', 'a'), ('D', 'a'), ('A', 'c'))",bbb,41,8,0.082,0.008,10.25
"(('D', 'a'), ('D', 'a'), ('A', 'c'))",bbo,143,61,0.286,0.061,4.688524590163934
"(('D', 'a'), ('D', 'a'), ('D', 'c'))",bbb,133,35,0.266,0.035,7.6
"(('D', 'a'), ('D', 'a'), ('D', 'c'))",bbo,146,0,0.292,0,292.0
"(('D', 'a'), ('D', 'a'), ('C', 'c'))",bbc,57,19,0.114,0.019,6.0
"(('D', 'a'), ('D', 'a'), ('C', 'c'))",bbb,48,9,0.096,0.009,10.666666666666668
"(('D', 'a'), ('D', 'a'), ('C', 'c'))",bbo,133,56,0.266,0.056,4.75
"(('D', 'a'), ('D', 'a'), ('B', 'a'))",bbc,54,23,0.108,0.023,4.695652173913044
"(('D', 'a'), ('D', 'a'), ('B', 'a'))",bbb,51,6,0.102,0.006,17.0
"(('D', 'a'), ('D', 'a'), ('B', 'a'))",bbo,160,75,0.32,0.075,4.266666666666667
"(('D', 'a'), ('D', 'a'), ('B', 'c'))",bbc,47,23,0.094,0.023,4.086956521739131
"(('D', 'a'), ('D', 'a'), ('B', 'c'))",bbb,52,10,0.104,0.01,10.399999999999999
"(('D', 'a'), ('D', 'a'), ('B', 'c'))",bbo,132,58,0.264,0.058,4.551724137931035
"(('D', 'a'), ('D', 'a'), ('A', 'a'))",bbc,48,28,0.096,0.028,3.4285714285714284
"(('D', 'a'), ('D', 'a'), ('A', 'a'))",bbb,53,10,0.106,0.01,10.6
"(('D', 'a'), ('D', 'a'), ('A', 'a'))",bbo,140,62,0.28,0.062,4.516129032258065
"(('D', 'a'), ('D', 'a'), ('D', 'a'))",bbb,33,2,0.066,0.002,33.0
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",obb,166,142,0.332,0.142,2.338028169014085
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",obo,127,0,0.254,0,254.0
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",bbb,152,69,0.304,0.069,4.4057971014492745
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",bbo,156,0,0.312,0,312.0
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",cbb,186,155,0.372,0.155,2.4
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",cob,30,25,0.06,0.025,2.4
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",ccb,49,34,0.098,0.034,2.8823529411764706
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",coo,129,0,0.258,0,258.0
"(('D', 'a'), ('E', 'a'), ('E', 'c'))",cco,39,0,0.078,0,78.0
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",obb,102,24,0.204,0.024,8.5
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",bbb,61,8,0.122,0.008,15.25
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",cbb,186,99,0.372,0.099,3.7575757575757573
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",cob,29,4,0.058,0.004,14.5
"(('D', 'a'), ('E', 'a'), ('E', 'a'))",ccb,28,9,0.056,0.009,6.222222222222223
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",ooc,33,12,0.066,0.012,5.5
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",obc,70,63,0.14,0.063,2.2222222222222223
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",obb,117,55,0.234,0.055,4.254545454545455
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",obo,64,50,0.128,0.05,2.56
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",ooo,38,20,0.076,0.02,3.8
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",bbc,66,37,0.132,0.037,3.567567567567568
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",bbb,75,20,0.15,0.02,7.5
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",bbo,122,67,0.244,0.067,3.6417910447761193
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",ccc,35,13,0.07,0.013,5.384615384615385
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",cbb,174,87,0.348,0.087,4.0
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",ccb,26,18,0.052,0.018,2.888888888888889
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",cco,27,8,0.054,0.008,6.75
"(('D', 'a'), ('E', 'a'), ('C', 'a'))",coo,69,53,0.138,0.053,2.6037735849056607
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",obc,70,50,0.14,0.05,2.8000000000000003
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",ooc,37,8,0.074,0.008,9.25
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",obo,64,43,0.128,0.043,2.976744186046512
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",ooo,36,16,0.072,0.016,4.5
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",obb,96,53,0.192,0.053,3.6226415094339623
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",bbc,58,42,0.116,0.042,2.761904761904762
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",bbo,156,62,0.312,0.062,5.032258064516129
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",bbb,69,27,0.138,0.027,5.111111111111112
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",ccc,27,19,0.054,0.019,2.8421052631578947
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",coo,88,52,0.176,0.052,3.3846153846153846
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",cco,31,12,0.062,0.012,5.166666666666667
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",cob,25,8,0.05,0.008,6.25
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",cbb,169,109,0.338,0.109,3.1009174311926606
"(('D', 'a'), ('E', 'a'), ('A', 'c'))",ccb,26,14,0.052,0.014,3.714285714285714
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",obc,130,118,0.26,0.118,2.203389830508475
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",ooc,59,0,0.118,0,117.99999999999999
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",obb,63,32,0.126,0.032,3.9375
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",obo,91,125,0.182,0.125,1.456
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",ooo,96,0,0.192,0,192.0
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",bbc,46,17,0.092,0.017,5.411764705882352
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",bbb,48,12,0.096,0.012,8.0
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",bbo,147,83,0.294,0.083,3.542168674698795
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",cbb,208,185,0.416,0.185,2.2486486486486488
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",cob,36,0,0.072,0,72.0
"(('D', 'a'), ('E', 'a'), ('D', 'c'))",coo,102,0,0.204,0,203.99999999999997
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",obc,82,47,0.164,0.047,3.4893617021276597
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",obo,77,41,0.154,0.041,3.7560975609756095
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",ooo,44,14,0.088,0.014,6.285714285714286
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",obb,98,54,0.196,0.054,3.6296296296296298
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",bbc,65,39,0.13,0.039,3.3333333333333335
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",bbo,138,62,0.276,0.062,4.451612903225807
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",bbb,74,18,0.148,0.018,8.222222222222223
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",coo,87,64,0.174,0.064,2.7187499999999996
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",cco,28,24,0.056,0.024,2.3333333333333335
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",ccb,34,9,0.068,0.009,7.555555555555556
"(('D', 'a'), ('E', 'a'), ('C', 'c'))",cbb,174,105,0.348,0.105,3.314285714285714
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",obo,66,49,0.132,0.049,2.693877551020408
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",ooo,44,9,0.088,0.009,9.777777777777779
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",obb,112,64,0.224,0.064,3.5
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",obc,86,57,0.172,0.057,3.0175438596491224
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",bbo,137,53,0.274,0.053,5.169811320754717
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",bbb,74,25,0.148,0.025,5.919999999999999
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",bbc,57,43,0.114,0.043,2.6511627906976747
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",cco,26,17,0.052,0.017,3.0588235294117645
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",coo,99,51,0.198,0.051,3.882352941176471
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",cbb,153,102,0.306,0.102,3.0
"(('D', 'a'), ('E', 'a'), ('B', 'a'))",ccb,25,12,0.05,0.012,4.166666666666667
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",obc,71,67,0.142,0.067,2.1194029850746268
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",ooc,28,7,0.056,0.007,8.0
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",obb,107,50,0.214,0.05,4.279999999999999
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",obo,78,45,0.156,0.045,3.466666666666667
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",ooo,41,20,0.082,0.02,4.1
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",bbc,56,45,0.112,0.045,2.488888888888889
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",bbb,76,25,0.152,0.025,6.079999999999999
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",bbo,142,53,0.284,0.053,5.3584905660377355
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",ccc,25,14,0.05,0.014,3.5714285714285716
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",cbb,168,96,0.336,0.096,3.5
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",cob,33,13,0.066,0.013,5.0769230769230775
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",ccb,28,17,0.056,0.017,3.2941176470588234
"(('D', 'a'), ('E', 'a'), ('B', 'c'))",coo,78,58,0.156,0.058,2.689655172413793
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",obc,63,41,0.126,0.041,3.073170731707317
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",ooc,25,19,0.05,0.019,2.6315789473684212
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",obb,93,57,0.186,0.057,3.263157894736842
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",obo,87,54,0.174,0.054,3.222222222222222
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",ooo,43,20,0.086,0.02,4.3
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",bbc,50,53,0.1,0.053,1.886792452830189
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",bbb,65,19,0.13,0.019,6.842105263157896
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",bbo,127,64,0.254,0.064,3.96875
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",cbb,168,100,0.336,0.1,3.36
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",cob,25,5,0.05,0.005,10.0
"(('D', 'a'), ('E', 'a'), ('A', 'a'))",coo,89,50,0.178,0.05,3.5599999999999996
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",obo,80,23,0.16,0.023,6.9565217391304355
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",obc,83,37,0.166,0.037,4.486486486486487
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",obb,123,90,0.246,0.09,2.7333333333333334
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",bbo,132,88,0.264,0.088,3.0000000000000004
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",bbc,88,79,0.176,0.079,2.2278481012658227
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",bbb,93,31,0.186,0.031,6.0
"(('D', 'a'), ('E', 'a'), ('D', 'a'))",cbb,179,109,0.358,0.109,3.2844036697247705
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",coo,38,25,0.076,0.025,3.0399999999999996
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",cco,26,14,0.052,0.014,3.714285714285714
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",cbb,94,51,0.188,0.051,3.686274509803922
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",ccb,25,12,0.05,0.012,4.166666666666667
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",ccc,49,41,0.098,0.041,2.3902439024390243
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",bbo,119,76,0.238,0.076,3.131578947368421
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",bbb,59,33,0.118,0.033,3.5757575757575752
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",bbc,126,96,0.252,0.096,2.625
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",ooo,50,24,0.1,0.024,4.166666666666667
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",obo,83,55,0.166,0.055,3.0181818181818185
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",obb,97,65,0.194,0.065,2.9846153846153847
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",obc,92,48,0.184,0.048,3.833333333333333
"(('D', 'c'), ('A', 'a'), ('E', 'c'))",ooc,51,41,0.102,0.041,2.48780487804878
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",cbb,83,57,0.166,0.057,2.912280701754386
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",cob,30,18,0.06,0.018,3.3333333333333335
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",cco,26,15,0.052,0.015,3.466666666666667
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",coo,32,24,0.064,0.024,2.6666666666666665
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",ccc,46,48,0.092,0.048,1.9166666666666665
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",bbb,71,32,0.142,0.032,4.437499999999999
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",bbo,116,67,0.232,0.067,3.462686567164179
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",bbc,153,104,0.306,0.104,2.9423076923076925
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",obb,98,54,0.196,0.054,3.6296296296296298
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",obo,81,62,0.162,0.062,2.6129032258064515
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",ooo,31,27,0.062,0.027,2.2962962962962963
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",obc,91,48,0.182,0.048,3.7916666666666665
"(('D', 'c'), ('A', 'a'), ('E', 'a'))",ooc,63,19,0.126,0.019,6.631578947368421
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",cbb,80,53,0.16,0.053,3.018867924528302
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",coo,36,23,0.072,0.023,3.1304347826086953
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",cco,32,14,0.064,0.014,4.571428571428571
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",ccc,46,42,0.092,0.042,2.1904761904761902
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",bbb,59,29,0.118,0.029,4.068965517241379
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",bbo,124,75,0.248,0.075,3.3066666666666666
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",bbc,124,104,0.248,0.104,2.3846153846153846
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",obb,101,60,0.202,0.06,3.366666666666667
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",ooo,26,33,0.052,0.033,1.5757575757575757
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",obo,82,48,0.164,0.048,3.4166666666666665
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",ooc,66,32,0.132,0.032,4.125
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",obc,95,45,0.19,0.045,4.222222222222222
"(('D', 'c'), ('A', 'a'), ('C', 'a'))",occ,25,6,0.05,0.006,8.333333333333334
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",cbb,88,66,0.176,0.066,2.6666666666666665
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",cob,30,36,0.06,0.036,1.6666666666666667
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",ccb,37,25,0.074,0.025,2.9599999999999995
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",coo,77,0,0.154,0,154.0
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",cco,45,0,0.09,0,90.0
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",bbb,130,73,0.26,0.073,3.561643835616439
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",bbo,156,0,0.312,0,312.0
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",obb,138,164,0.276,0.164,1.6829268292682928
"(('D', 'c'), ('A', 'a'), ('A', 'c'))",obo,170,0,0.34,0,340.0
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",cbb,90,58,0.18,0.058,3.1034482758620685
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",bbb,80,36,0.16,0.036,4.444444444444445
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",bbc,161,108,0.322,0.108,2.9814814814814814
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",bbo,149,82,0.298,0.082,3.6341463414634143
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",obb,130,83,0.26,0.083,3.1325301204819276
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",obc,96,37,0.192,0.037,5.1891891891891895
"(('D', 'c'), ('A', 'a'), ('D', 'c'))",obo,105,44,0.21,0.044,4.7727272727272725
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",ccc,46,46,0.092,0.046,2.0
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",cbb,81,64,0.162,0.064,2.53125
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",cob,35,13,0.07,0.013,5.384615384615385
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",ccb,26,8,0.052,0.008,6.5
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",coo,39,25,0.078,0.025,3.1199999999999997
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",bbc,125,96,0.25,0.096,2.6041666666666665
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",bbb,72,36,0.144,0.036,4.0
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",bbo,126,64,0.252,0.064,3.9375
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",ooc,53,34,0.106,0.034,3.117647058823529
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",obc,82,54,0.164,0.054,3.037037037037037
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",obb,105,68,0.21,0.068,3.0882352941176467
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",obo,88,43,0.176,0.043,4.093023255813954
"(('D', 'c'), ('A', 'a'), ('C', 'c'))",ooo,33,28,0.066,0.028,2.357142857142857
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",ccc,45,48,0.09,0.048,1.875
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",cbb,92,60,0.184,0.06,3.066666666666667
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",ccb,26,13,0.052,0.013,4.0
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",coo,39,26,0.078,0.026,3.0
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",cco,26,13,0.052,0.013,4.0
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",bbc,120,91,0.24,0.091,2.6373626373626373
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",bbb,60,33,0.12,0.033,3.6363636363636362
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",bbo,127,71,0.254,0.071,3.577464788732395
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",obc,78,38,0.156,0.038,4.105263157894737
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",ooc,66,30,0.132,0.03,4.4
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",obb,89,70,0.178,0.07,2.5428571428571427
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",ooo,41,22,0.082,0.022,3.7272727272727275
"(('D', 'c'), ('A', 'a'), ('B', 'a'))",obo,86,49,0.172,0.049,3.5102040816326525
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",cbb,84,55,0.168,0.055,3.0545454545454547
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",cob,25,17,0.05,0.017,2.941176470588235
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",ccb,27,16,0.054,0.016,3.375
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",coo,37,17,0.074,0.017,4.352941176470588
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",ccc,57,37,0.114,0.037,3.081081081081081
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",bbb,53,30,0.106,0.03,3.533333333333333
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",bbo,116,73,0.232,0.073,3.178082191780822
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",bbc,136,93,0.272,0.093,2.924731182795699
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",obb,105,74,0.21,0.074,2.8378378378378377
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",ooo,37,25,0.074,0.025,2.9599999999999995
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",obo,78,58,0.156,0.058,2.689655172413793
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",ooc,60,32,0.12,0.032,3.75
"(('D', 'c'), ('A', 'a'), ('B', 'c'))",obc,88,52,0.176,0.052,3.3846153846153846
"(('D', 'c'), ('A', 'a'), ('A', 'a'))",cbb,105,74,0.21,0.074,2.8378378378378377
"(('D', 'c'), ('A', 'a'), ('A', 'a'))",cob,31,14,0.062,0.014,4.428571428571429
"(('D', 'c'), ('A', 'a'), ('A', 'a'))",bbb,55,28,0.11,0.028,3.9285714285714284
"(('D', 'c'), ('A', 'a'), ('A', 'a'))",obb,94,61,0.188,0.061,3.081967213114754
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",coo,47,0,0.094,0,94.0
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",cbb,122,116,0.244,0.116,2.103448275862069
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",cob,44,0,0.088,0,88.0
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",bbo,113,87,0.226,0.087,2.5977011494252875
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",bbb,43,27,0.086,0.027,3.185185185185185
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",bbc,116,126,0.232,0.126,1.8412698412698414
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",ooo,71,0,0.142,0,141.99999999999997
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",obo,103,144,0.206,0.144,1.4305555555555556
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",obb,72,42,0.144,0.042,3.428571428571428
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",ooc,120,0,0.24,0,240.0
"(('D', 'c'), ('A', 'a'), ('D', 'a'))",obc,155,114,0.31,0.114,2.719298245614035
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",bbo,115,52,0.23,0.052,4.423076923076923
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",bbb,62,23,0.124,0.023,5.391304347826087
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",bbc,135,106,0.27,0.106,2.547169811320755
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",coo,46,18,0.092,0.018,5.111111111111112
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",cbb,93,39,0.186,0.039,4.769230769230769
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",ccb,25,9,0.05,0.009,5.555555555555556
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",ccc,48,45,0.096,0.045,2.1333333333333333
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",obo,89,60,0.178,0.06,2.966666666666667
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",ooo,44,23,0.088,0.023,3.826086956521739
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",obb,103,65,0.206,0.065,3.169230769230769
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",occ,25,3,0.05,0.003,16.666666666666668
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",obc,90,52,0.18,0.052,3.4615384615384617
"(('D', 'c'), ('A', 'c'), ('E', 'c'))",ooc,45,29,0.09,0.029,3.1034482758620685
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",bbb,59,17,0.118,0.017,6.941176470588235
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",bbo,127,71,0.254,0.071,3.577464788732395
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",bbc,131,99,0.262,0.099,2.6464646464646466
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",cbb,92,33,0.184,0.033,5.575757575757575
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",cob,28,9,0.056,0.009,6.222222222222223
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",coo,36,23,0.072,0.023,3.1304347826086953
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",ccc,52,37,0.104,0.037,2.810810810810811
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",obb,118,64,0.236,0.064,3.6874999999999996
"(('D', 'c'), ('A', 'c'), ('E', 'a'))",obo,69,53,0.138,0.053,2.6037735849056607
