events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('A', 'c'), ('B', 'c'), ('B', 'a'))",cbb,91,210,0.182,0.21,0.8666666666666667
"(('A', 'c'), ('B', 'c'), ('B', 'a'))",ccb,32,47,0.064,0.047,1.3617021276595744
"(('A', 'c'), ('B', 'c'), ('B', 'a'))",coo,37,95,0.074,0.095,0.7789473684210526
"(('A', 'c'), ('B', 'c'), ('B', 'c'))",obb,76,163,0.152,0.163,0.9325153374233128
"(('A', 'c'), ('B', 'c'), ('B', 'c'))",bbb,42,74,0.084,0.074,1.1351351351351353
"(('A', 'c'), ('B', 'c'), ('B', 'c'))",cbb,93,200,0.186,0.2,0.9299999999999999
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",obb,69,163,0.138,0.163,0.8466257668711656
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",obc,76,161,0.152,0.161,0.9440993788819876
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",ooc,30,55,0.06,0.055,1.0909090909090908
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",ooo,42,73,0.084,0.073,1.1506849315068495
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",obo,91,165,0.182,0.165,1.103030303030303
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",bbb,32,66,0.064,0.066,0.9696969696969697
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",bbc,44,77,0.088,0.077,1.1428571428571428
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",bbo,109,204,0.218,0.204,1.0686274509803921
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",cbb,106,249,0.212,0.249,0.8514056224899598
"(('A', 'c'), ('B', 'c'), ('A', 'a'))",coo,29,80,0.058,0.08,0.725
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",obb,76,171,0.152,0.171,0.8888888888888888
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",obo,46,106,0.092,0.106,0.8679245283018868
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",ooo,30,65,0.06,0.065,0.923076923076923
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",obc,50,96,0.1,0.096,1.0416666666666667
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",ooc,37,53,0.074,0.053,1.3962264150943395
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",bbb,46,87,0.092,0.087,1.0574712643678161
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",bbo,99,210,0.198,0.21,0.942857142857143
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",bbc,83,174,0.166,0.174,0.9540229885057473
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",cbb,71,182,0.142,0.182,0.7802197802197802
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",coo,36,100,0.072,0.1,0.7199999999999999
"(('A', 'c'), ('B', 'c'), ('D', 'c'))",ccc,48,78,0.096,0.078,1.2307692307692308
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",bbb,51,83,0.102,0.083,1.2289156626506024
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",bbo,105,204,0.21,0.204,1.0294117647058825
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",bbc,88,160,0.176,0.16,1.0999999999999999
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",obb,91,178,0.182,0.178,1.0224719101123596
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",obo,55,117,0.11,0.117,0.9401709401709402
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",ooo,41,62,0.082,0.062,1.3225806451612905
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",obc,36,83,0.072,0.083,0.8674698795180722
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",ooc,29,65,0.058,0.065,0.8923076923076924
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",cbb,93,166,0.186,0.166,1.1204819277108433
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",coo,43,87,0.086,0.087,0.9885057471264368
"(('A', 'c'), ('C', 'c'), ('E', 'c'))",ccc,41,89,0.082,0.089,0.9213483146067416
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",bbo,104,187,0.208,0.187,1.1122994652406417
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",bbb,51,85,0.102,0.085,1.1999999999999997
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",bbc,93,169,0.186,0.169,1.1005917159763312
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",obo,52,102,0.104,0.102,1.0196078431372548
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",ooo,32,57,0.064,0.057,1.1228070175438596
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",obb,95,174,0.19,0.174,1.0919540229885059
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",obc,42,89,0.084,0.089,0.9438202247191012
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",ooc,26,66,0.052,0.066,0.7878787878787878
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",coo,45,86,0.09,0.086,1.0465116279069768
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",cbb,89,183,0.178,0.183,0.9726775956284153
"(('A', 'c'), ('C', 'c'), ('E', 'a'))",ccc,35,73,0.07,0.073,0.9589041095890413
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",bbb,107,201,0.214,0.201,1.0646766169154227
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",bbo,90,145,0.18,0.145,1.2413793103448276
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",obb,139,300,0.278,0.3,0.9266666666666667
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",obo,52,100,0.104,0.1,1.0399999999999998
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",cbb,102,204,0.204,0.204,1.0
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",cob,28,61,0.056,0.061,0.9180327868852459
"(('A', 'c'), ('C', 'c'), ('C', 'a'))",coo,41,88,0.082,0.088,0.9318181818181819
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",bbc,69,102,0.138,0.102,1.3529411764705885
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",bbo,110,209,0.22,0.209,1.0526315789473684
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",bbb,50,89,0.1,0.089,1.1235955056179776
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",obc,39,78,0.078,0.078,1.0
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",obo,52,116,0.104,0.116,0.8965517241379309
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",obb,92,211,0.184,0.211,0.8720379146919431
"(('A', 'c'), ('C', 'c'), ('A', 'c'))",cbb,91,184,0.182,0.184,0.9891304347826086
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",bbc,72,161,0.144,0.161,0.8944099378881987
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",bbb,46,94,0.092,0.094,0.9787234042553191
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",bbo,107,200,0.214,0.2,1.0699999999999998
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",obc,49,81,0.098,0.081,1.2098765432098766
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",ooc,32,61,0.064,0.061,1.0491803278688525
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",obb,83,175,0.166,0.175,0.9485714285714287
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",obo,58,116,0.116,0.116,1.0
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",ccc,34,91,0.068,0.091,0.7472527472527474
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",cbb,90,176,0.18,0.176,1.0227272727272727
"(('A', 'c'), ('C', 'c'), ('D', 'a'))",coo,34,90,0.068,0.09,0.7555555555555556
"(('A', 'c'), ('C', 'c'), ('C', 'c'))",bbb,46,62,0.092,0.062,1.4838709677419355
"(('A', 'c'), ('C', 'c'), ('C', 'c'))",obb,91,179,0.182,0.179,1.0167597765363128
"(('A', 'c'), ('C', 'c'), ('C', 'c'))",cbb,103,184,0.206,0.184,1.1195652173913042
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",bbc,50,102,0.1,0.102,0.9803921568627452
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",bbb,49,91,0.098,0.091,1.076923076923077
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",bbo,104,164,0.208,0.164,1.268292682926829
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",obc,40,71,0.08,0.071,1.1267605633802817
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",obb,85,165,0.17,0.165,1.0303030303030303
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",obo,58,132,0.116,0.132,0.8787878787878788
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",cbb,85,172,0.17,0.172,0.988372093023256
"(('A', 'c'), ('C', 'c'), ('B', 'a'))",coo,44,87,0.088,0.087,1.0114942528735633
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",bbc,56,97,0.112,0.097,1.1546391752577319
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",bbb,43,76,0.086,0.076,1.131578947368421
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",bbo,109,201,0.218,0.201,1.0845771144278606
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",obc,48,89,0.096,0.089,1.0786516853932584
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",obb,90,158,0.18,0.158,1.1392405063291138
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",ooo,34,64,0.068,0.064,1.0625
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",obo,54,106,0.108,0.106,1.0188679245283019
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",cbb,80,178,0.16,0.178,0.8988764044943821
"(('A', 'c'), ('C', 'c'), ('B', 'c'))",coo,45,89,0.09,0.089,1.0112359550561798
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",bbb,40,77,0.08,0.077,1.038961038961039
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",bbo,100,187,0.2,0.187,1.0695187165775402
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",bbc,47,90,0.094,0.09,1.0444444444444445
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",obb,85,150,0.17,0.15,1.1333333333333335
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",obo,92,174,0.184,0.174,1.0574712643678161
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",ooo,46,81,0.092,0.081,1.1358024691358024
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",obc,81,164,0.162,0.164,0.9878048780487805
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",ooc,26,49,0.052,0.049,1.0612244897959182
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",cbb,121,260,0.242,0.26,0.9307692307692307
"(('A', 'c'), ('C', 'c'), ('A', 'a'))",coo,43,76,0.086,0.076,1.131578947368421
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",bbc,90,166,0.18,0.166,1.0843373493975903
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",bbb,46,79,0.092,0.079,1.1645569620253164
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",bbo,104,205,0.208,0.205,1.0146341463414634
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",obc,47,98,0.094,0.098,0.9591836734693877
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",ooc,28,76,0.056,0.076,0.736842105263158
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",obb,93,181,0.186,0.181,1.0276243093922652
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",obo,62,132,0.124,0.132,0.9393939393939393
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",ccc,38,81,0.076,0.081,0.9382716049382716
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",cbb,77,172,0.154,0.172,0.8953488372093024
"(('A', 'c'), ('C', 'c'), ('D', 'c'))",coo,50,90,0.1,0.09,1.1111111111111112
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",bbb,113,199,0.226,0.199,1.135678391959799
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",bbo,77,138,0.154,0.138,1.115942028985507
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",obb,149,284,0.298,0.284,1.0492957746478875
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",obo,57,108,0.114,0.108,1.0555555555555556
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",cbb,85,198,0.17,0.198,0.8585858585858586
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",ccb,32,49,0.064,0.049,1.3061224489795917
"(('A', 'c'), ('E', 'a'), ('E', 'c'))",coo,50,80,0.1,0.08,1.25
"(('A', 'c'), ('E', 'a'), ('E', 'a'))",bbb,44,83,0.088,0.083,1.0602409638554215
"(('A', 'c'), ('E', 'a'), ('E', 'a'))",obb,98,173,0.196,0.173,1.1329479768786128
"(('A', 'c'), ('E', 'a'), ('E', 'a'))",cbb,81,184,0.162,0.184,0.8804347826086957
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",bbc,54,95,0.108,0.095,1.1368421052631579
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",bbb,62,102,0.124,0.102,1.215686274509804
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",bbo,91,182,0.182,0.182,1.0
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",obc,33,85,0.066,0.085,0.7764705882352941
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",ooc,25,41,0.05,0.041,1.2195121951219512
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",obb,100,181,0.2,0.181,1.1049723756906078
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",obo,57,114,0.114,0.114,1.0
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",cbb,69,174,0.138,0.174,0.7931034482758622
"(('A', 'c'), ('E', 'a'), ('C', 'a'))",coo,36,75,0.072,0.075,0.96
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",bbc,51,103,0.102,0.103,0.9902912621359223
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",bbb,53,107,0.106,0.107,0.9906542056074766
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",bbo,109,206,0.218,0.206,1.058252427184466
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",obc,50,67,0.1,0.067,1.492537313432836
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",obb,107,204,0.214,0.204,1.0490196078431373
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",obo,50,115,0.1,0.115,0.8695652173913043
"(('A', 'c'), ('E', 'a'), ('A', 'c'))",cbb,75,162,0.15,0.162,0.9259259259259258
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",bbc,45,107,0.09,0.107,0.8411214953271028
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",bbb,56,97,0.112,0.097,1.1546391752577319
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",bbo,104,184,0.208,0.184,1.1304347826086956
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",obc,38,86,0.076,0.086,0.8837209302325582
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",obb,88,185,0.176,0.185,0.9513513513513513
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",ooo,34,64,0.068,0.064,1.0625
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",obo,57,104,0.114,0.104,1.0961538461538463
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",cbb,77,158,0.154,0.158,0.9746835443037974
"(('A', 'c'), ('E', 'a'), ('D', 'a'))",coo,39,81,0.078,0.081,0.9629629629629629
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",bbb,50,88,0.1,0.088,1.1363636363636365
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",bbc,53,107,0.106,0.107,0.9906542056074766
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",bbo,103,184,0.206,0.184,1.1195652173913042
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",obb,87,186,0.174,0.186,0.9354838709677419
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",obc,56,84,0.112,0.084,1.3333333333333333
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",ooo,36,56,0.072,0.056,1.2857142857142856
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",obo,64,96,0.128,0.096,1.3333333333333333
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",cbb,82,163,0.164,0.163,1.0061349693251533
"(('A', 'c'), ('E', 'a'), ('C', 'c'))",coo,39,83,0.078,0.083,0.9397590361445782
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",bbc,42,85,0.084,0.085,0.9882352941176471
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",bbo,98,173,0.196,0.173,1.1329479768786128
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",bbb,58,86,0.116,0.086,1.3488372093023258
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",obc,47,80,0.094,0.08,1.175
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",ooo,31,65,0.062,0.065,0.9538461538461538
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",obo,52,111,0.104,0.111,0.9369369369369369
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",obb,94,168,0.188,0.168,1.119047619047619
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",coo,37,78,0.074,0.078,0.9487179487179487
"(('A', 'c'), ('E', 'a'), ('B', 'a'))",cbb,59,164,0.118,0.164,0.7195121951219512
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",bbc,48,100,0.096,0.1,0.96
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",bbo,100,187,0.2,0.187,1.0695187165775402
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",bbb,53,92,0.106,0.092,1.1521739130434783
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",obc,42,93,0.084,0.093,0.903225806451613
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",ooo,32,59,0.064,0.059,1.0847457627118644
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",obo,60,95,0.12,0.095,1.263157894736842
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",obb,88,179,0.176,0.179,0.9832402234636871
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",coo,30,76,0.06,0.076,0.7894736842105263
"(('A', 'c'), ('E', 'a'), ('B', 'c'))",cbb,75,167,0.15,0.167,0.8982035928143711
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",bbc,45,82,0.09,0.082,1.097560975609756
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",bbb,48,78,0.096,0.078,1.2307692307692308
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",bbo,111,168,0.222,0.168,1.3214285714285714
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",obc,80,163,0.16,0.163,0.9815950920245399
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",ooc,25,60,0.05,0.06,0.8333333333333334
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",obb,79,166,0.158,0.166,0.9518072289156626
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",obo,109,174,0.218,0.174,1.252873563218391
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",ooo,40,83,0.08,0.083,0.963855421686747
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",cbb,105,237,0.21,0.237,0.8860759493670887
"(('A', 'c'), ('E', 'a'), ('A', 'a'))",coo,42,71,0.084,0.071,1.183098591549296
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",bbo,104,198,0.208,0.198,1.0505050505050504
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",bbb,56,96,0.112,0.096,1.1666666666666667
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",bbc,52,92,0.104,0.092,1.1304347826086956
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",ooo,26,64,0.052,0.064,0.8125
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",obo,57,100,0.114,0.1,1.14
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",obb,103,190,0.206,0.19,1.0842105263157893
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",obc,41,82,0.082,0.082,1.0
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",ooc,25,37,0.05,0.037,1.3513513513513515
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",coo,32,76,0.064,0.076,0.8421052631578948
"(('A', 'c'), ('E', 'a'), ('D', 'c'))",cbb,79,176,0.158,0.176,0.8977272727272728
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",obb,77,178,0.154,0.178,0.8651685393258427
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",ooc,30,73,0.06,0.073,0.8219178082191781
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",obc,44,94,0.088,0.094,0.9361702127659574
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",obo,51,121,0.102,0.121,0.8429752066115702
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",bbb,41,108,0.082,0.108,0.7592592592592593
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",bbc,87,171,0.174,0.171,1.0175438596491226
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",bbo,80,183,0.16,0.183,0.8743169398907105
"(('B', 'a'), ('A', 'c'), ('E', 'c'))",cbb,54,100,0.108,0.1,1.0799999999999998
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",obb,67,207,0.134,0.207,0.6473429951690822
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",ooo,29,63,0.058,0.063,0.9206349206349207
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",obo,59,90,0.118,0.09,1.3111111111111111
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",obc,46,79,0.092,0.079,1.1645569620253164
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",ooc,26,65,0.052,0.065,0.7999999999999999
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",bbb,45,87,0.09,0.087,1.0344827586206897
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",bbo,102,208,0.204,0.208,0.9807692307692307
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",bbc,79,149,0.158,0.149,1.0604026845637584
"(('B', 'a'), ('A', 'c'), ('E', 'a'))",cbb,60,82,0.12,0.082,1.4634146341463414
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",obb,83,196,0.166,0.196,0.8469387755102041
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",obo,46,93,0.092,0.093,0.989247311827957
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",ooc,37,67,0.074,0.067,1.1044776119402984
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",obc,46,75,0.092,0.075,1.2266666666666668
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",bbb,50,85,0.1,0.085,1.1764705882352942
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",bbo,94,180,0.188,0.18,1.0444444444444445
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",bbc,85,190,0.17,0.19,0.8947368421052632
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",cbb,53,116,0.106,0.116,0.9137931034482758
"(('B', 'a'), ('A', 'c'), ('C', 'a'))",ccc,30,54,0.06,0.054,1.1111111111111112
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",obb,83,204,0.166,0.204,0.8137254901960785
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",bbb,36,69,0.072,0.069,1.043478260869565
"(('B', 'a'), ('A', 'c'), ('A', 'c'))",cbb,67,116,0.134,0.116,1.1551724137931034
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",ooc,28,60,0.056,0.06,0.9333333333333333
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",obc,44,88,0.088,0.088,1.0
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",obb,80,187,0.16,0.187,0.8556149732620321
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",ooo,30,83,0.06,0.083,0.7228915662650601
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",obo,54,107,0.108,0.107,1.0093457943925235
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",bbc,92,180,0.184,0.18,1.0222222222222221
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",bbb,52,99,0.104,0.099,1.0505050505050504
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",bbo,93,186,0.186,0.186,1.0
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",ccc,25,54,0.05,0.054,0.925925925925926
"(('B', 'a'), ('A', 'c'), ('D', 'a'))",cbb,57,104,0.114,0.104,1.0961538461538463
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",obb,85,181,0.17,0.181,0.9392265193370166
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",obo,46,112,0.092,0.112,0.8214285714285714
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",ooc,33,57,0.066,0.057,1.1578947368421053
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",obc,42,96,0.084,0.096,0.875
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",bbb,41,100,0.082,0.1,0.82
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",bbo,84,174,0.168,0.174,0.9655172413793105
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",bbc,88,176,0.176,0.176,1.0
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",cbb,55,107,0.11,0.107,1.0280373831775702
"(('B', 'a'), ('A', 'c'), ('C', 'c'))",coo,29,43,0.058,0.043,1.3488372093023258
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",obb,94,223,0.188,0.223,0.8430493273542601
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",obo,55,110,0.11,0.11,1.0
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",obc,46,85,0.092,0.085,1.0823529411764705
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",bbb,52,97,0.104,0.097,1.0721649484536082
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",bbo,94,226,0.188,0.226,0.831858407079646
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",bbc,98,180,0.196,0.18,1.088888888888889
"(('B', 'a'), ('A', 'c'), ('B', 'a'))",cbb,60,97,0.12,0.097,1.2371134020618555
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",obo,84,181,0.168,0.181,0.9281767955801106
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",ooo,37,85,0.074,0.085,0.8705882352941176
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",obb,67,171,0.134,0.171,0.783625730994152
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",obc,70,160,0.14,0.16,0.8750000000000001
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",ooc,39,94,0.078,0.094,0.8297872340425532
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",bbo,110,200,0.22,0.2,1.0999999999999999
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",bbb,30,85,0.06,0.085,0.7058823529411764
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",bbc,89,187,0.178,0.187,0.9518716577540106
"(('B', 'a'), ('A', 'c'), ('B', 'c'))",cbb,81,156,0.162,0.156,1.0384615384615385
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",obb,134,299,0.268,0.299,0.8963210702341138
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",obo,49,110,0.098,0.11,0.890909090909091
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",bbb,102,208,0.204,0.208,0.9807692307692307
"(('B', 'a'), ('A', 'c'), ('A', 'a'))",bbo,63,144,0.126,0.144,0.8750000000000001
