events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",obo,100,52,0.2,0.052,3.8461538461538467
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",ooo,37,14,0.074,0.014,5.285714285714286
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",obc,58,88,0.116,0.088,1.3181818181818183
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",ooc,33,10,0.066,0.01,6.6000000000000005
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",bbb,58,90,0.116,0.09,1.288888888888889
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",bbo,145,116,0.29,0.116,2.4999999999999996
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",bbc,66,70,0.132,0.07,1.8857142857142857
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",cbb,77,97,0.154,0.097,1.5876288659793814
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",coo,38,28,0.076,0.028,2.714285714285714
"(('D', 'c'), ('B', 'c'), ('A', 'c'))",ccc,26,18,0.052,0.018,2.888888888888889
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",obb,114,114,0.228,0.114,2.0
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",obo,106,26,0.212,0.026,8.153846153846153
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",obc,85,61,0.17,0.061,2.7868852459016398
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",bbb,61,113,0.122,0.113,1.079646017699115
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",bbo,163,131,0.326,0.131,2.4885496183206106
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",bbc,160,208,0.32,0.208,1.5384615384615385
"(('D', 'c'), ('B', 'c'), ('D', 'c'))",cbb,87,90,0.174,0.09,1.9333333333333333
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",obc,77,98,0.154,0.098,1.5714285714285714
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",ooc,61,20,0.122,0.02,6.1
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",obo,84,41,0.168,0.041,4.097560975609756
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",ooo,43,17,0.086,0.017,5.058823529411764
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",obb,95,90,0.19,0.09,2.111111111111111
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",bbc,140,197,0.28,0.197,1.4213197969543148
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",bbo,129,116,0.258,0.116,2.2241379310344827
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",bbb,50,89,0.1,0.089,1.1235955056179776
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",ccc,56,54,0.112,0.054,2.074074074074074
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",coo,40,23,0.08,0.023,3.4782608695652177
"(('D', 'c'), ('B', 'c'), ('C', 'c'))",cbb,76,93,0.152,0.093,1.6344086021505375
"(('D', 'c'), ('B', 'c'), ('B', 'c'))",obb,117,63,0.234,0.063,3.7142857142857144
"(('D', 'c'), ('B', 'c'), ('B', 'c'))",bbb,66,22,0.132,0.022,6.000000000000001
"(('D', 'c'), ('B', 'c'), ('B', 'c'))",cbb,105,104,0.21,0.104,2.019230769230769
"(('D', 'c'), ('B', 'c'), ('B', 'c'))",cob,28,9,0.056,0.009,6.222222222222223
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",obo,78,62,0.156,0.062,2.5161290322580645
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",ooo,47,23,0.094,0.023,4.086956521739131
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",obb,113,57,0.226,0.057,3.9649122807017543
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",obc,72,57,0.144,0.057,2.526315789473684
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",ooc,26,25,0.052,0.025,2.0799999999999996
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",bbo,136,123,0.272,0.123,2.2113821138211383
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",bbb,54,66,0.108,0.066,1.6363636363636362
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",bbc,66,73,0.132,0.073,1.808219178082192
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",coo,52,34,0.104,0.034,3.0588235294117645
"(('D', 'c'), ('B', 'c'), ('A', 'a'))",cbb,77,83,0.154,0.083,1.855421686746988
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",obb,154,148,0.308,0.148,2.081081081081081
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",obo,174,4,0.348,0.004,86.99999999999999
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",bbb,107,168,0.214,0.168,1.2738095238095237
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",bbo,183,10,0.366,0.01,36.6
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",ccb,50,24,0.1,0.024,4.166666666666667
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",cbb,82,111,0.164,0.111,1.4774774774774775
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",cco,30,2,0.06,0.002,30.0
"(('D', 'c'), ('B', 'c'), ('B', 'a'))",coo,76,0,0.152,0,152.0
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",ooo,95,7,0.19,0.007,27.142857142857142
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",obo,100,135,0.2,0.135,1.4814814814814814
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",obb,75,50,0.15,0.05,2.9999999999999996
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",ooc,126,4,0.252,0.004,63.0
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",obc,123,115,0.246,0.115,2.139130434782609
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",bbo,134,181,0.268,0.181,1.4806629834254146
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",bbb,51,49,0.102,0.049,2.081632653061224
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",bbc,120,148,0.24,0.148,1.6216216216216217
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",coo,57,1,0.114,0.001,114.0
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",cbb,114,137,0.228,0.137,1.6642335766423357
"(('D', 'c'), ('B', 'c'), ('D', 'a'))",cob,32,1,0.064,0.001,64.0
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",bbc,139,111,0.278,0.111,2.5045045045045047
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",bbb,77,52,0.154,0.052,2.9615384615384617
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",bbo,120,105,0.24,0.105,2.2857142857142856
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",ccc,51,25,0.102,0.025,4.079999999999999
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",ccb,26,13,0.052,0.013,4.0
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",cbb,90,55,0.18,0.055,3.2727272727272725
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",cob,26,12,0.052,0.012,4.333333333333333
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",coo,29,32,0.058,0.032,1.8125
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",obc,100,50,0.2,0.05,4.0
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",ooc,55,37,0.11,0.037,2.9729729729729732
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",obb,101,102,0.202,0.102,1.9803921568627454
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",ooo,30,31,0.06,0.031,1.9354838709677418
"(('D', 'c'), ('B', 'a'), ('E', 'a'))",obo,90,64,0.18,0.064,2.8125
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",bbb,71,55,0.142,0.055,2.5818181818181816
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",bbo,115,119,0.23,0.119,1.9327731092436977
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",bbc,124,161,0.248,0.161,1.5403726708074534
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",ccb,28,15,0.056,0.015,3.7333333333333334
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",cbb,85,57,0.17,0.057,2.982456140350877
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",coo,36,21,0.072,0.021,3.428571428571428
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",ccc,48,44,0.096,0.044,2.181818181818182
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",obb,88,105,0.176,0.105,1.6761904761904762
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",obo,89,74,0.178,0.074,2.4054054054054053
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",ooo,35,24,0.07,0.024,2.916666666666667
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",obc,80,73,0.16,0.073,2.1917808219178085
"(('D', 'c'), ('B', 'a'), ('E', 'c'))",ooc,67,38,0.134,0.038,3.5263157894736845
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",bbo,122,117,0.244,0.117,2.085470085470085
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",bbb,64,37,0.128,0.037,3.4594594594594597
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",bbc,129,126,0.258,0.126,2.0476190476190474
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",coo,37,20,0.074,0.02,3.6999999999999997
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",cbb,90,60,0.18,0.06,3.0
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",ccc,29,40,0.058,0.04,1.45
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",obo,69,71,0.138,0.071,1.9436619718309862
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",ooo,42,36,0.084,0.036,2.3333333333333335
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",obb,106,91,0.212,0.091,2.32967032967033
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",obc,90,51,0.18,0.051,3.5294117647058822
"(('D', 'c'), ('B', 'a'), ('C', 'a'))",ooc,57,32,0.114,0.032,3.5625
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",bbc,74,80,0.148,0.08,1.8499999999999999
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",bbb,67,50,0.134,0.05,2.68
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",bbo,117,114,0.234,0.114,2.0526315789473686
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",ccb,25,14,0.05,0.014,3.5714285714285716
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",cbb,85,59,0.17,0.059,2.88135593220339
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",coo,41,22,0.082,0.022,3.7272727272727275
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",cco,25,10,0.05,0.01,5.0
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",obc,75,83,0.15,0.083,1.8072289156626504
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",ooc,36,6,0.072,0.006,11.999999999999998
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",obb,112,107,0.224,0.107,2.093457943925234
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",obo,86,82,0.172,0.082,2.0975609756097557
"(('D', 'c'), ('B', 'a'), ('A', 'c'))",ooo,27,29,0.054,0.029,1.8620689655172413
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",bbo,151,128,0.302,0.128,2.359375
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",bbb,74,69,0.148,0.069,2.144927536231884
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",bbc,141,186,0.282,0.186,1.5161290322580643
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",cbb,97,52,0.194,0.052,3.730769230769231
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",obo,112,40,0.224,0.04,5.6
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",obb,117,141,0.234,0.141,1.6595744680851066
"(('D', 'c'), ('B', 'a'), ('D', 'c'))",obc,100,49,0.2,0.049,4.081632653061225
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",bbb,69,53,0.138,0.053,2.6037735849056607
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",bbc,113,116,0.226,0.116,1.9482758620689655
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",bbo,117,110,0.234,0.11,2.1272727272727274
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",ccb,29,10,0.058,0.01,5.8
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",cbb,89,67,0.178,0.067,2.6567164179104474
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",ccc,39,35,0.078,0.035,2.228571428571428
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",coo,39,18,0.078,0.018,4.333333333333334
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",obb,99,103,0.198,0.103,1.922330097087379
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",obc,75,55,0.15,0.055,2.727272727272727
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",ooc,66,32,0.132,0.032,4.125
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",obo,72,77,0.144,0.077,1.87012987012987
"(('D', 'c'), ('B', 'a'), ('C', 'c'))",ooo,51,30,0.102,0.03,3.4
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",bbb,128,123,0.256,0.123,2.0813008130081303
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",bbo,166,16,0.332,0.016,20.75
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",ccb,44,43,0.088,0.043,2.046511627906977
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",cbb,88,80,0.176,0.08,2.1999999999999997
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",cob,31,22,0.062,0.022,2.8181818181818183
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",cco,37,3,0.074,0.003,24.666666666666664
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",coo,78,5,0.156,0.005,31.2
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",obb,155,226,0.31,0.226,1.3716814159292035
"(('D', 'c'), ('B', 'a'), ('B', 'c'))",obo,160,4,0.32,0.004,80.0
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",bbb,61,42,0.122,0.042,2.9047619047619047
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",bbo,125,97,0.25,0.097,2.5773195876288657
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",bbc,70,65,0.14,0.065,2.153846153846154
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",cbb,95,44,0.19,0.044,4.318181818181818
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",coo,51,21,0.102,0.021,4.857142857142857
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",obb,106,108,0.212,0.108,1.962962962962963
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",ooo,51,27,0.102,0.027,3.7777777777777777
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",obo,74,63,0.148,0.063,2.349206349206349
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",obc,80,60,0.16,0.06,2.666666666666667
"(('D', 'c'), ('B', 'a'), ('A', 'a'))",ooc,36,17,0.072,0.017,4.235294117647058
"(('D', 'c'), ('B', 'a'), ('B', 'a'))",bbb,56,31,0.112,0.031,3.6129032258064515
"(('D', 'c'), ('B', 'a'), ('B', 'a'))",cbb,105,57,0.21,0.057,3.6842105263157894
"(('D', 'c'), ('B', 'a'), ('B', 'a'))",obb,119,94,0.238,0.094,2.5319148936170213
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",bbb,55,40,0.11,0.04,2.75
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",bbc,127,136,0.254,0.136,1.8676470588235292
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",bbo,119,103,0.238,0.103,2.3106796116504853
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",cbb,119,106,0.238,0.106,2.2452830188679247
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",cob,37,1,0.074,0.001,74.0
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",coo,50,0,0.1,0,100.0
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",obb,74,82,0.148,0.082,1.8048780487804876
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",obc,132,112,0.264,0.112,2.357142857142857
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",ooc,137,3,0.274,0.003,91.33333333333334
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",obo,75,156,0.15,0.156,0.9615384615384615
"(('D', 'c'), ('B', 'a'), ('D', 'a'))",ooo,95,4,0.19,0.004,47.5
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",bbb,56,76,0.112,0.076,1.473684210526316
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",bbo,127,131,0.254,0.131,1.9389312977099236
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",bbc,118,102,0.236,0.102,2.3137254901960786
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",cbb,80,68,0.16,0.068,2.3529411764705883
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",coo,36,21,0.072,0.021,3.428571428571428
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",ccc,43,22,0.086,0.022,3.909090909090909
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",obb,100,59,0.2,0.059,3.3898305084745766
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",ooo,32,26,0.064,0.026,2.4615384615384617
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",obo,85,69,0.17,0.069,2.463768115942029
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",obc,99,51,0.198,0.051,3.882352941176471
"(('D', 'c'), ('C', 'c'), ('E', 'a'))",ooc,49,35,0.098,0.035,2.8
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",bbo,111,127,0.222,0.127,1.7480314960629921
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",bbb,64,85,0.128,0.085,1.5058823529411764
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",bbc,135,193,0.27,0.193,1.3989637305699483
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",coo,40,31,0.08,0.031,2.5806451612903225
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",cbb,73,82,0.146,0.082,1.7804878048780486
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",ccc,63,62,0.126,0.062,2.032258064516129
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",obo,88,50,0.176,0.05,3.5199999999999996
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",ooo,41,17,0.082,0.017,4.823529411764706
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",obb,106,101,0.212,0.101,2.0990099009900987
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",obc,76,79,0.152,0.079,1.9240506329113924
"(('D', 'c'), ('C', 'c'), ('E', 'c'))",ooc,70,36,0.14,0.036,3.8888888888888897
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",bbb,134,157,0.268,0.157,1.7070063694267517
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",bbo,127,5,0.254,0.005,50.8
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",ccb,48,37,0.096,0.037,2.5945945945945947
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",cbb,85,88,0.17,0.088,1.931818181818182
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",coo,71,0,0.142,0,141.99999999999997
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",cco,27,0,0.054,0,54.0
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",obb,158,168,0.316,0.168,1.880952380952381
"(('D', 'c'), ('C', 'c'), ('C', 'a'))",obo,153,1,0.306,0.001,306.0
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",bbb,62,88,0.124,0.088,1.4090909090909092
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",bbo,131,105,0.262,0.105,2.4952380952380953
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",bbc,49,72,0.098,0.072,1.3611111111111112
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",cbb,76,86,0.152,0.086,1.7674418604651163
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",cco,30,19,0.06,0.019,3.1578947368421053
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",coo,44,27,0.088,0.027,3.259259259259259
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",obb,102,108,0.204,0.108,1.8888888888888888
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",obo,94,59,0.188,0.059,3.186440677966102
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",ooo,32,13,0.064,0.013,4.923076923076923
"(('D', 'c'), ('C', 'c'), ('A', 'c'))",obc,63,85,0.126,0.085,1.4823529411764704
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",bbb,62,106,0.124,0.106,1.169811320754717
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",bbo,131,140,0.262,0.14,1.8714285714285712
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",bbc,162,212,0.324,0.212,1.528301886792453
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",cbb,91,71,0.182,0.071,2.563380281690141
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",obb,118,126,0.236,0.126,1.8730158730158728
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",obo,109,34,0.218,0.034,6.411764705882352
"(('D', 'c'), ('C', 'c'), ('D', 'c'))",obc,99,48,0.198,0.048,4.125
"(('D', 'c'), ('C', 'c'), ('C', 'c'))",bbb,49,43,0.098,0.043,2.2790697674418605
"(('D', 'c'), ('C', 'c'), ('C', 'c'))",cbb,88,100,0.176,0.1,1.7599999999999998
"(('D', 'c'), ('C', 'c'), ('C', 'c'))",obb,106,53,0.212,0.053,4.0
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",bbb,58,81,0.116,0.081,1.4320987654320987
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",bbo,116,123,0.232,0.123,1.886178861788618
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",bbc,49,84,0.098,0.084,1.1666666666666667
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",cbb,83,80,0.166,0.08,2.075
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",coo,37,35,0.074,0.035,2.114285714285714
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",obb,107,107,0.214,0.107,2.0
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",ooo,27,16,0.054,0.016,3.375
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",obo,74,49,0.148,0.049,3.020408163265306
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",ooc,28,11,0.056,0.011,5.090909090909092
"(('D', 'c'), ('C', 'c'), ('B', 'c'))",obc,95,84,0.19,0.084,2.261904761904762
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",bbo,103,111,0.206,0.111,1.8558558558558558
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",bbb,65,72,0.13,0.072,1.8055555555555558
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",bbc,67,83,0.134,0.083,1.6144578313253013
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",coo,41,30,0.082,0.03,2.7333333333333334
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",cbb,81,67,0.162,0.067,2.417910447761194
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",obo,69,58,0.138,0.058,2.3793103448275863
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",ooo,54,11,0.108,0.011,9.818181818181818
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",obb,100,67,0.2,0.067,2.985074626865672
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",obc,84,55,0.168,0.055,3.0545454545454547
"(('D', 'c'), ('C', 'c'), ('A', 'a'))",ooc,34,24,0.068,0.024,2.8333333333333335
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",bbb,53,72,0.106,0.072,1.4722222222222223
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",bbc,66,58,0.132,0.058,2.2758620689655173
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",bbo,123,121,0.246,0.121,2.0330578512396693
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",cbb,82,52,0.164,0.052,3.153846153846154
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",coo,35,28,0.07,0.028,2.5
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",obb,101,76,0.202,0.076,2.6578947368421053
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",obc,85,44,0.17,0.044,3.863636363636364
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",ooc,27,27,0.054,0.027,2.0
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",ooo,43,17,0.086,0.017,5.058823529411764
"(('D', 'c'), ('C', 'c'), ('B', 'a'))",obo,94,60,0.188,0.06,3.1333333333333333
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",bbo,122,153,0.244,0.153,1.5947712418300652
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",bbb,43,57,0.086,0.057,1.5087719298245612
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",bbc,94,149,0.188,0.149,1.261744966442953
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",coo,52,0,0.104,0,104.0
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",cbb,106,122,0.212,0.122,1.7377049180327868
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",cob,32,0,0.064,0,64.0
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",ooo,101,4,0.202,0.004,50.5
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",obo,78,133,0.156,0.133,1.1729323308270676
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",obb,72,47,0.144,0.047,3.0638297872340425
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",obc,135,98,0.27,0.098,2.7551020408163267
"(('D', 'c'), ('C', 'c'), ('D', 'a'))",ooc,119,4,0.238,0.004,59.49999999999999
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",bbc,150,110,0.3,0.11,2.727272727272727
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",bbo,122,81,0.244,0.081,3.0123456790123457
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",bbb,61,33,0.122,0.033,3.696969696969697
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",ccc,65,21,0.13,0.021,6.190476190476191
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",coo,33,25,0.066,0.025,2.64
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",cbb,102,59,0.204,0.059,3.457627118644068
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",ccb,27,15,0.054,0.015,3.6
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",obc,77,43,0.154,0.043,3.5813953488372094
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",ooc,41,31,0.082,0.031,2.645161290322581
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",ooo,33,41,0.066,0.041,1.6097560975609757
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",obo,79,72,0.158,0.072,2.1944444444444446
"(('D', 'c'), ('C', 'a'), ('E', 'a'))",obb,88,96,0.176,0.096,1.8333333333333333
"(('D', 'c'), ('C', 'a'), ('E', 'c'))",bbc,144,155,0.288,0.155,1.8580645161290321
"(('D', 'c'), ('C', 'a'), ('E', 'c'))",bbb,63,41,0.126,0.041,3.073170731707317
